business_code,cust_number,name_customer,due_in_date,total_open_amount,isOpen,due_day,due_month,document_create_date_day,document_create_date_month,clear_date_day,clear_date_month,due_week_day,clear_week_day,delay_day,delay_month,payment_term_new
1,908,4068,2019-02-28,685.19,0,28,2,13,2,26.0,2.0,3,1.0,-2.0,0.0,234
1,742,3943,2019-12-25,20293.01,0,25,12,10,12,24.0,12.0,2,1.0,-1.0,0.0,98
1,908,4068,2019-10-23,14957.94,0,23,10,8,10,24.0,10.0,2,3.0,1.0,0.0,234
1,908,4068,2020-01-24,11268.33,0,24,1,9,1,21.0,1.0,4,1.0,-3.0,0.0,234
1,773,4081,2019-05-09,2442.68,0,9,5,6,3,13.0,5.0,3,0.0,4.0,0.0,220
1,908,4063,2020-01-26,4675.49,0,26,1,11,1,21.0,1.0,6,1.0,-5.0,0.0,234
1,912,4111,2020-02-18,16773.43,0,18,2,4,2,18.0,2.0,1,1.0,0.0,0.0,98
1,846,3079,2019-01-30,48086.64,0,30,1,14,1,30.0,1.0,2,2.0,0.0,0.0,98
0,393,20,2019-10-19,1153.2375000000002,0,19,10,4,10,18.0,10.0,5,4.0,-1.0,0.0,310
1,908,4071,2019-01-14,2873.81,0,14,1,29,12,1.0,9.0,0,6.0,230.0,8.0,234
1,908,4070,2019-10-12,5647.14,0,12,10,23,9,10.0,8.0,5,5.0,-63.0,-2.0,234
1,806,433,2019-10-06,365.16,0,6,10,23,9,10.0,7.0,6,2.0,-88.0,-3.0,98
5,389,1225,2019-11-14,7083.88,0,14,11,11,9,18.0,12.0,3,2.0,34.0,1.0,390
1,632,979,2019-10-24,620.34,0,24,10,4,10,16.0,10.0,3,2.0,-8.0,0.0,244
1,885,3266,2019-11-08,28223.43,0,8,11,24,10,11.0,12.0,4,2.0,33.0,1.0,234
1,885,3273,2019-03-31,14013.3,0,31,3,14,3,4.0,2.0,6,0.0,-55.0,-1.0,234
1,806,430,2019-07-12,81054.33,0,12,7,26,6,7.0,12.0,4,5.0,148.0,5.0,98
1,969,1215,2019-02-21,36230.3,0,21,2,3,2,22.0,2.0,3,4.0,1.0,0.0,98
1,908,4070,2019-03-30,60932.57,0,30,3,14,3,26.0,3.0,5,1.0,-4.0,0.0,234
1,10,3196,2020-05-11,6077.68,1,11,5,15,4,,,0,,,,201
1,984,2353,2019-10-21,98418.08,0,21,10,7,10,23.0,10.0,0,2.0,2.0,0.0,98
1,908,4066,2019-04-28,46594.41,0,28,4,12,4,25.0,4.0,6,3.0,-3.0,0.0,234
1,908,4072,2019-10-15,18934.54,0,15,10,29,9,10.0,11.0,1,6.0,26.0,1.0,234
0,410,2426,2019-12-08,8519.325,0,8,12,23,11,12.0,11.0,6,1.0,-26.0,-1.0,310
1,908,4068,2019-05-14,4355.07,0,14,5,29,4,5.0,9.0,1,3.0,114.0,4.0,234
1,899,3698,2019-06-12,6607.86,0,12,6,25,5,13.0,6.0,2,3.0,1.0,0.0,98
1,1043,101,2019-10-03,114333.91,0,3,10,18,9,10.0,3.0,3,6.0,-207.0,-7.0,98
1,660,3945,2020-04-29,40264.39,1,29,4,14,4,,,2,,,,98
1,757,1125,2019-03-06,13161.79,0,6,3,30,1,15.0,2.0,2,4.0,-19.0,-1.0,100
1,773,4075,2020-05-01,12145.28,0,1,5,26,2,5.0,5.0,4,1.0,4.0,0.0,220
1,908,4071,2019-07-22,26320.8,0,22,7,5,7,17.0,7.0,0,2.0,-5.0,0.0,234
1,806,426,2020-04-06,647.18,1,6,4,23,3,,,0,,,,98
1,908,4070,2019-02-22,15485.67,0,22,2,5,2,19.0,2.0,4,1.0,-3.0,0.0,234
1,757,1120,2019-02-06,94740.47,0,6,2,17,1,2.0,1.0,2,2.0,-35.0,-1.0,201
1,976,3912,2019-10-11,7491.01,0,11,10,25,9,10.0,11.0,4,6.0,30.0,1.0,98
0,409,3485,2019-08-03,202431.4425,0,3,8,23,7,8.0,7.0,5,0.0,-26.0,-1.0,310
1,908,4064,2019-05-03,6764.55,0,3,5,18,4,29.0,4.0,4,0.0,-4.0,-1.0,234
1,986,851,2020-03-26,33099.65,1,26,3,10,3,,,3,,,,110
1,990,3943,2019-06-28,49415.64,0,28,6,13,6,7.0,1.0,4,0.0,-172.0,-5.0,98
1,986,847,2019-05-24,661.66,0,24,5,9,5,23.0,5.0,4,3.0,-1.0,0.0,110
1,986,847,2019-08-09,9175.21,0,9,8,24,7,8.0,8.0,4,3.0,-1.0,0.0,110
1,852,3775,2019-04-12,14205.54,0,12,4,27,3,4.0,12.0,4,2.0,236.0,8.0,98
1,908,4065,2019-02-02,540.73,0,2,2,18,1,2.0,5.0,5,3.0,89.0,3.0,234
1,891,585,2019-12-21,98940.71,0,21,12,6,12,23.0,12.0,5,0.0,2.0,0.0,156
0,431,1118,2020-02-27,20655.675000000003,0,27,2,14,2,3.0,2.0,3,0.0,-24.0,0.0,310
1,890,1628,2019-11-24,1469.09,0,24,11,20,9,10.0,4.0,6,2.0,-228.0,-7.0,220
1,908,4065,2020-04-11,25055.57,1,11,4,26,3,,,5,,,,234
1,908,4063,2019-09-28,943.12,0,28,9,16,9,24.0,9.0,5,1.0,-4.0,0.0,234
0,407,862,2020-05-23,53548.4025,1,23,5,12,5,,,5,,,,310
1,757,1126,2019-08-09,24055.15,0,9,8,24,7,8.0,9.0,4,6.0,30.0,1.0,98
1,800,1483,2019-08-09,26373.6,0,9,8,29,7,16.0,8.0,4,4.0,7.0,0.0,810
1,1051,3624,2019-07-24,154686.78,0,24,7,9,7,25.0,7.0,2,3.0,1.0,0.0,98
1,852,3781,2020-04-22,15008.31,1,22,4,6,4,,,2,,,,98
1,983,3622,2019-08-14,105021.3,0,14,8,31,7,19.0,8.0,2,0.0,5.0,0.0,98
1,908,4063,2020-03-17,19361.25,1,17,3,1,3,,,1,,,,234
0,476,3225,2019-05-02,24192.0,0,2,5,1,4,5.0,7.0,3,4.0,64.0,2.0,330
1,908,4067,2019-05-03,14948.17,0,3,5,18,4,30.0,4.0,4,1.0,-3.0,-1.0,234
0,405,2305,2019-07-12,11459.880000000001,0,12,7,3,7,19.0,7.0,4,4.0,7.0,0.0,310
1,908,4064,2020-05-02,319.99,1,2,5,16,4,,,5,,,,234
0,409,3485,2020-04-26,50732.7975,1,26,4,15,4,,,6,,,,310
1,908,4067,2020-05-18,31202.25,1,18,5,2,5,,,0,,,,234
1,986,847,2019-02-08,3486.17,0,8,2,24,1,2.0,8.0,4,4.0,175.0,6.0,110
1,891,583,2019-05-18,1602.16,0,18,5,14,3,23.0,5.0,5,3.0,5.0,0.0,220
1,908,4070,2020-03-12,15768.19,0,12,3,24,2,3.0,9.0,3,3.0,175.0,6.0,234
0,469,4057,2019-02-03,40364.0025,0,3,2,23,1,2.0,11.0,6,5.0,272.0,9.0,310
1,908,4065,2019-10-16,2281.67,0,16,10,1,10,15.0,10.0,2,1.0,-1.0,0.0,234
1,836,2789,2020-05-21,84871.96,1,21,5,6,5,,,3,,,,98
0,405,2297,2019-02-16,206871.96000000002,0,16,2,6,2,18.0,2.0,5,0.0,2.0,0.0,310
1,222,1947,2019-11-28,1238.0,0,28,11,7,11,29.0,11.0,3,4.0,1.0,0.0,98
1,908,4068,2019-10-14,7018.45,0,14,10,28,9,10.0,9.0,0,1.0,-34.0,-1.0,234
1,183,1470,2020-02-18,53984.83,0,18,2,3,2,20.0,2.0,1,3.0,2.0,0.0,98
1,564,996,2020-01-08,16862.0,0,8,1,3,1,1.0,9.0,2,1.0,237.0,8.0,241
1,986,846,2019-06-04,3272.26,0,4,6,19,5,6.0,3.0,1,2.0,-90.0,-3.0,110
0,405,2300,2020-03-26,47632.777500000004,1,26,3,13,3,,,3,,,,310
1,1097,2150,2019-10-07,89697.07,0,7,10,3,9,11.0,1.0,0,4.0,-269.0,-9.0,212
1,890,1621,2019-03-24,15405.26,0,24,3,7,3,25.0,3.0,6,0.0,1.0,0.0,98
1,908,4066,2019-06-08,39705.64,0,8,6,24,5,6.0,4.0,5,5.0,-63.0,-2.0,234
1,540,1094,2019-12-21,20719.36,0,21,12,6,12,20.0,12.0,5,4.0,-1.0,0.0,98
1,908,4064,2020-02-27,58015.01,0,27,2,12,2,24.0,2.0,3,0.0,-3.0,0.0,234
1,764,3056,2020-02-06,87973.43,0,6,2,22,1,2.0,6.0,3,1.0,117.0,4.0,98
1,908,4072,2019-09-05,1658.14,0,5,9,20,8,9.0,3.0,3,5.0,-180.0,-6.0,234
1,912,4110,2020-03-26,45973.02,1,26,3,10,3,,,3,,,,98
1,751,3099,2019-04-18,55967.01,0,18,4,3,4,18.0,4.0,3,3.0,0.0,0.0,98
1,982,2183,2019-02-27,22716.98,0,27,2,12,2,27.0,2.0,2,2.0,0.0,0.0,98
1,908,4065,2020-01-20,37457.35,0,20,1,4,1,15.0,1.0,0,2.0,-5.0,0.0,234
1,990,3946,2019-05-08,651.66,0,8,5,20,4,5.0,10.0,2,5.0,150.0,5.0,98
0,407,858,2019-05-26,899.8874999999999,0,26,5,15,5,24.0,5.0,6,4.0,-2.0,0.0,310
1,755,1384,2019-08-02,97262.24,0,2,8,16,7,8.0,2.0,4,4.0,-175.0,-6.0,98
1,1042,1597,2020-05-20,28194.64,1,20,5,4,5,,,2,,,,98
1,540,1090,2019-11-22,15287.04,0,22,11,6,11,22.0,11.0,4,4.0,0.0,0.0,98
1,891,577,2019-07-10,25522.88,0,10,7,24,6,7.0,10.0,2,0.0,89.0,3.0,156
1,757,1125,2020-03-05,15529.98,0,5,3,15,2,3.0,2.0,3,0.0,-31.0,-1.0,201
1,1095,2117,2020-04-10,75324.12,1,10,4,5,3,,,4,,,,212
1,840,2341,2020-03-25,21581.3,1,25,3,7,3,,,2,,,,98
1,749,2735,2020-02-15,356.4,0,15,2,31,1,14.0,2.0,5,4.0,-1.0,0.0,98
1,908,4066,2019-06-19,42827.47,0,19,6,3,6,14.0,6.0,2,4.0,-5.0,0.0,234
1,1050,703,2020-04-08,31779.87,1,8,4,21,3,,,2,,,,98
1,908,4066,2019-11-14,68933.91,0,14,11,30,10,15.0,11.0,3,4.0,1.0,0.0,234
1,760,4139,2019-12-05,42854.4,0,5,12,21,11,12.0,5.0,3,6.0,-207.0,-7.0,98
1,1051,3617,2019-12-16,42444.41,0,16,12,1,12,17.0,12.0,0,1.0,1.0,0.0,98
1,929,650,2020-02-21,70802.8,0,21,2,5,2,21.0,2.0,4,4.0,0.0,0.0,98
1,757,1121,2019-05-30,20956.4,0,30,5,15,5,30.0,5.0,3,3.0,0.0,0.0,98
1,649,3839,2020-03-21,4084.25,1,21,3,2,3,,,5,,,,98
1,594,3689,2019-11-03,5081.57,0,3,11,30,9,11.0,4.0,6,3.0,-206.0,-7.0,832
1,504,2794,2020-04-09,29556.0,1,9,4,24,3,,,3,,,,98
1,852,3781,2019-07-05,11466.55,0,5,7,18,6,7.0,5.0,4,1.0,-59.0,-2.0,98
1,1038,3743,2019-05-14,5388.86,0,14,5,30,4,16.0,5.0,1,3.0,2.0,0.0,98
1,908,4067,2019-01-25,23571.9,0,25,1,9,1,22.0,1.0,4,1.0,-3.0,0.0,234
1,908,4064,2019-07-16,20328.48,0,16,7,29,6,16.0,7.0,1,1.0,0.0,0.0,234
1,908,4069,2020-05-19,10170.66,1,19,5,3,5,,,1,,,,234
1,908,4069,2019-06-19,20761.65,0,19,6,3,6,17.0,6.0,2,0.0,-2.0,0.0,234
1,924,2173,2019-07-26,3712.81,0,26,7,11,7,26.0,7.0,4,4.0,0.0,0.0,98
1,908,4065,2019-09-09,15184.5,0,9,9,25,8,9.0,9.0,0,0.0,0.0,0.0,234
1,908,4064,2019-12-29,7651.31,0,29,12,12,12,24.0,12.0,6,1.0,-5.0,0.0,234
1,908,4067,2019-09-23,11988.73,0,23,9,7,9,24.0,9.0,0,1.0,1.0,0.0,234
1,633,127,2020-05-07,43045.02,1,7,5,21,4,,,3,,,,98
1,891,575,2019-11-23,316.71,0,23,11,12,10,29.0,10.0,5,1.0,-25.0,-1.0,520
0,407,859,2020-04-04,29927.355,1,4,4,23,3,,,5,,,,310
1,751,3091,2020-04-12,36166.18,0,12,4,7,2,13.0,4.0,6,0.0,1.0,0.0,220
1,837,1373,2020-03-04,16214.14,0,4,3,19,2,3.0,5.0,2,6.0,60.0,2.0,98
0,395,1270,2020-04-25,110765.70000000001,1,25,4,7,4,,,5,,,,310
1,891,582,2019-06-19,144425.11,0,19,6,4,6,19.0,6.0,2,2.0,0.0,0.0,156
0,405,2305,2019-07-10,19444.65,0,10,7,21,6,7.0,12.0,2,5.0,150.0,5.0,310
1,936,2542,2019-03-31,49335.62,0,31,3,15,3,4.0,1.0,6,4.0,-86.0,-2.0,98
1,639,553,2020-05-21,10686.75,1,21,5,4,5,,,3,,,,156
1,908,4072,2019-04-19,1158.13,0,19,4,3,4,16.0,4.0,4,1.0,-3.0,0.0,234
1,885,3270,2019-10-24,75477.78,0,24,10,8,10,24.0,10.0,3,3.0,0.0,0.0,234
1,641,2982,2019-09-26,17916.0,0,26,9,6,9,10.0,1.0,3,3.0,-259.0,-8.0,98
1,1069,3168,2020-02-05,2612.1,0,5,2,21,1,2.0,5.0,2,5.0,87.0,3.0,98
1,908,4069,2020-03-15,64939.37,1,15,3,29,2,,,6,,,,234
1,986,846,2019-05-21,1399.71,0,21,5,4,5,20.0,5.0,1,0.0,-1.0,0.0,110
1,908,4065,2019-11-21,883.74,0,21,11,5,11,22.0,11.0,3,4.0,1.0,0.0,234
0,120,149,2020-05-08,86414.54999999999,1,8,5,20,4,,,4,,,,310
1,764,3047,2019-08-15,83896.59,0,15,8,31,7,15.0,8.0,3,3.0,0.0,0.0,98
1,806,431,2019-05-20,179.22,0,20,5,4,5,20.0,5.0,0,0.0,0.0,0.0,98
1,908,4069,2020-04-16,49976.79,1,16,4,31,3,,,3,,,,234
1,908,4068,2019-11-03,4272.16,0,3,11,18,10,29.0,10.0,6,1.0,-5.0,-1.0,234
1,1095,2112,2020-01-01,13804.14,0,1,1,25,11,20.0,12.0,2,4.0,-12.0,11.0,212
1,852,3784,2019-11-02,29678.74,0,2,11,18,10,11.0,1.0,5,4.0,-295.0,-10.0,98
1,986,847,2019-07-11,13680.04,0,11,7,24,6,7.0,10.0,3,0.0,88.0,3.0,110
1,885,3264,2019-10-01,115558.04,0,1,10,16,8,23.0,9.0,1,0.0,-8.0,-1.0,510
1,742,3944,2019-02-02,18281.96,0,2,2,15,1,2.0,8.0,5,4.0,181.0,6.0,98
1,757,1123,2019-01-30,40337.38,0,30,1,10,1,25.0,1.0,2,4.0,-5.0,0.0,201
1,1031,94,2019-09-08,19245.74,0,8,9,23,8,9.0,9.0,6,0.0,1.0,0.0,98
1,908,4071,2019-05-02,356.39,0,2,5,15,4,29.0,4.0,3,0.0,-3.0,-1.0,234
1,940,2006,2020-04-09,4683.02,1,9,4,20,3,,,3,,,,201
1,543,1954,2019-05-11,10250.49,0,11,5,25,4,5.0,10.0,5,5.0,147.0,5.0,98
0,469,4052,2019-06-16,31417.0425,0,16,6,6,6,25.0,6.0,6,1.0,9.0,0.0,310
1,1097,2146,2019-11-06,18057.0,0,6,11,30,9,27.0,11.0,2,2.0,21.0,0.0,212
1,908,4063,2019-07-13,51452.59,0,13,7,27,6,7.0,9.0,5,5.0,56.0,2.0,234
1,1027,2183,2020-02-11,72733.84,0,11,2,27,1,2.0,11.0,1,0.0,265.0,9.0,98
1,885,3267,2019-10-20,91472.24,0,20,10,3,9,10.0,11.0,6,6.0,21.0,1.0,510
1,994,2504,2019-08-28,54183.29,0,28,8,12,8,29.0,8.0,2,3.0,1.0,0.0,98
1,1051,3616,2019-09-19,1727.56,0,19,9,5,9,20.0,9.0,3,4.0,1.0,0.0,98
1,636,2327,2020-05-15,955.63,1,15,5,5,5,,,4,,,,190
1,908,4072,2019-09-23,2011.42,0,23,9,8,9,27.0,9.0,0,4.0,4.0,0.0,234
1,908,4069,2019-09-27,51450.59,0,27,9,11,9,23.0,9.0,4,0.0,-4.0,0.0,234
1,1051,3616,2019-09-12,602.47,0,12,9,15,6,16.0,9.0,3,0.0,4.0,0.0,480
1,531,2526,2019-10-05,29214.13,0,5,10,17,9,10.0,7.0,5,2.0,-87.0,-3.0,98
0,407,859,2019-02-03,1559.3925,0,3,2,23,1,2.0,8.0,6,4.0,180.0,6.0,310
1,806,429,2019-12-07,958.04,0,7,12,21,11,12.0,9.0,5,3.0,-86.0,-3.0,98
1,852,3780,2019-07-05,9230.76,0,5,7,18,6,7.0,5.0,4,1.0,-59.0,-2.0,98
1,1042,1598,2019-02-07,2694.0,0,7,2,16,1,2.0,7.0,3,1.0,145.0,5.0,98
1,908,4070,2019-11-14,12.44,0,14,11,30,10,15.0,11.0,3,4.0,1.0,0.0,234
0,435,3690,2019-07-03,148.875,0,3,7,14,6,7.0,10.0,2,0.0,96.0,3.0,310
1,976,3908,2019-10-26,83344.02,0,26,10,10,10,28.0,10.0,5,0.0,2.0,0.0,98
1,958,929,2019-04-04,12320.06,0,4,4,15,3,25.0,4.0,3,3.0,21.0,0.0,201
1,860,2178,2019-09-19,14780.25,0,19,9,4,9,19.0,9.0,3,3.0,0.0,0.0,98
5,156,2450,2019-10-07,37631.48,0,7,10,5,9,10.0,11.0,0,6.0,34.0,1.0,430
1,908,4071,2020-03-14,7720.54,1,14,3,27,2,,,5,,,,234
1,564,991,2020-04-08,24.72,1,8,4,20,3,,,2,,,,244
1,1051,3615,2019-11-18,66339.62,0,18,11,12,9,18.0,11.0,0,0.0,0.0,0.0,220
1,203,1806,2020-03-17,17593.75,1,17,3,2,3,,,1,,,,98
1,891,575,2019-09-06,170503.18,0,6,9,22,8,9.0,6.0,4,6.0,-89.0,-3.0,156
1,540,1094,2020-05-14,40829.37,1,14,5,8,3,,,3,,,,220
0,447,3801,2019-07-13,31903.199999999997,0,13,7,2,7,9.0,12.0,5,0.0,149.0,5.0,310
1,1051,3622,2019-06-25,85093.02,0,25,6,10,6,26.0,6.0,1,2.0,1.0,0.0,98
1,942,1537,2019-05-21,60589.44,0,21,5,18,4,22.0,5.0,1,2.0,1.0,0.0,832
1,852,3777,2019-04-05,19376.05,0,5,4,20,3,4.0,9.0,4,2.0,152.0,5.0,98
1,908,4062,2019-08-29,3748.84,0,29,8,15,8,27.0,8.0,3,1.0,-2.0,0.0,234
1,753,4035,2020-04-16,8040.01,1,16,4,31,3,,,3,,,,98
1,895,2373,2019-05-24,4554.05,0,24,5,6,5,24.0,5.0,4,4.0,0.0,0.0,98
1,1072,392,2019-01-27,25614.22,0,27,1,9,1,24.0,1.0,6,3.0,-3.0,0.0,98
0,407,858,2019-11-04,6666.6525,0,4,11,24,10,11.0,4.0,0,3.0,-207.0,-7.0,310
1,1095,2111,2019-02-28,12727.78,0,28,2,23,1,29.0,3.0,3,4.0,29.0,1.0,212
1,908,4071,2020-04-15,4011.01,1,15,4,29,3,,,2,,,,234
0,469,4051,2019-11-17,10645.2225,0,17,11,6,11,12.0,2.0,6,1.0,-278.0,-9.0,310
1,290,2940,2019-01-27,276682.65,0,27,1,25,1,28.0,1.0,6,0.0,1.0,0.0,121
1,994,2513,2019-05-09,20383.87,0,9,5,22,4,5.0,9.0,3,3.0,119.0,4.0,98
1,908,4071,2019-02-10,9754.12,0,10,2,25,1,2.0,12.0,6,0.0,295.0,10.0,234
5,1092,2116,2019-06-15,20802.21,0,15,6,29,4,24.0,7.0,5,2.0,39.0,1.0,440
1,908,4068,2019-08-19,71593.29,0,19,8,3,8,14.0,8.0,0,2.0,-5.0,0.0,234
1,1051,3622,2019-01-23,3066.75,0,23,1,3,1,25.0,1.0,2,4.0,2.0,0.0,98
1,845,1491,2019-09-26,37744.01,0,26,9,11,9,24.0,9.0,3,1.0,-2.0,0.0,98
1,885,3272,2019-09-19,84318.41,0,19,9,4,9,19.0,9.0,3,3.0,0.0,0.0,234
1,806,431,2020-05-11,297.55,1,11,5,25,4,,,0,,,,98
1,891,581,2019-02-24,127047.02,0,24,2,9,2,26.0,2.0,6,1.0,2.0,0.0,156
1,46,15,2019-09-12,14185.14,0,12,9,29,8,13.0,9.0,3,4.0,1.0,0.0,98
1,699,1871,2020-03-23,25961.25,1,23,3,14,3,,,0,,,,810
1,1095,2117,2019-08-01,17969.28,0,1,8,26,6,8.0,2.0,3,4.0,-174.0,-6.0,212
1,226,2229,2020-04-04,46490.22,1,4,4,17,4,,,5,,,,832
0,477,60,2020-02-21,57660.884999999995,0,21,2,21,1,2.0,10.0,4,4.0,224.0,8.0,330
1,890,1619,2019-01-17,105915.73,0,17,1,1,1,16.0,1.0,3,2.0,-1.0,0.0,98
1,867,85,2020-04-19,154531.56,1,19,4,3,4,,,6,,,,98
1,908,4069,2019-06-10,23288.26,0,10,6,24,5,6.0,10.0,0,6.0,118.0,4.0,234
1,859,3333,2020-04-18,77832.65,1,18,4,2,4,,,5,,,,98
0,469,4051,2019-03-13,30401.399999999998,0,13,3,3,3,4.0,5.0,2,5.0,52.0,2.0,310
0,469,4053,2019-05-04,29066.715000000004,0,4,5,24,4,5.0,9.0,5,3.0,124.0,4.0,310
1,1043,94,2020-04-16,81650.79,1,16,4,31,3,,,3,,,,98
1,653,3456,2019-10-17,55591.25,0,17,10,1,10,17.0,10.0,3,3.0,0.0,0.0,98
1,806,430,2019-02-11,86.77,0,11,2,28,1,2.0,11.0,0,5.0,264.0,9.0,98
1,1069,3176,2020-03-24,931.03,1,24,3,9,3,,,1,,,,98
1,908,4072,2019-08-09,24941.61,0,9,8,24,7,8.0,5.0,4,2.0,-93.0,-3.0,234
0,49,733,2019-08-25,1393.08,0,25,8,14,8,19.0,8.0,6,0.0,-6.0,0.0,310
1,595,749,2019-02-19,11036.37,0,19,2,4,2,15.0,2.0,1,4.0,-4.0,0.0,98
1,885,3267,2020-05-21,31785.38,1,21,5,5,5,,,3,,,,234
1,852,3775,2019-04-21,5508.59,0,21,4,5,4,19.0,4.0,6,4.0,-2.0,0.0,98
1,817,2185,2019-07-01,131241.58,0,1,7,15,6,7.0,1.0,0,0.0,-175.0,-6.0,98
1,914,255,2019-01-23,17152.24,0,23,1,8,1,24.0,1.0,2,3.0,1.0,0.0,355
1,806,433,2019-05-23,476.49,0,23,5,9,5,23.0,5.0,3,3.0,0.0,0.0,98
1,890,1618,2020-04-23,26157.54,1,23,4,7,4,,,3,,,,98
1,908,4070,2019-03-17,41661.88,0,17,3,2,3,15.0,3.0,6,4.0,-2.0,0.0,234
1,908,4067,2019-11-14,32787.29,0,14,11,29,10,11.0,12.0,3,2.0,27.0,1.0,234
1,209,2385,2019-04-20,3691.4,0,20,4,2,4,15.0,4.0,5,0.0,-5.0,0.0,98
1,580,3369,2020-05-03,113310.85,1,3,5,15,4,,,6,,,,98
1,11,1107,2019-02-26,29123.9,0,26,2,9,2,3.0,8.0,1,5.0,158.0,6.0,98
1,908,4063,2019-09-01,1328.25,0,1,9,17,8,28.0,8.0,6,2.0,-4.0,-1.0,234
1,908,4071,2019-09-27,15962.99,0,27,9,10,9,23.0,9.0,4,0.0,-4.0,0.0,234
1,954,3702,2020-04-24,13118.56,1,24,4,9,4,,,4,,,,98
1,764,3053,2019-04-13,23511.58,0,13,4,29,3,15.0,4.0,5,0.0,2.0,0.0,98
1,908,4072,2019-11-26,2209.18,0,26,11,10,11,21.0,11.0,1,3.0,-5.0,0.0,234
1,908,4066,2019-04-19,866.17,0,19,4,4,4,15.0,4.0,4,0.0,-4.0,0.0,234
1,852,3774,2020-03-23,8030.27,1,23,3,7,3,,,0,,,,98
1,942,1538,2019-07-05,19113.41,0,5,7,20,6,7.0,3.0,4,3.0,-120.0,-4.0,98
1,908,4065,2019-07-10,1328.25,0,10,7,25,6,7.0,8.0,2,2.0,28.0,1.0,234
1,946,215,2020-02-23,84204.81,0,23,2,8,2,24.0,2.0,6,0.0,1.0,0.0,98
1,908,4066,2019-05-09,34617.35,0,9,5,24,4,5.0,6.0,3,2.0,27.0,1.0,234
1,638,349,2020-02-12,64440.95,0,12,2,28,1,13.0,2.0,2,3.0,1.0,0.0,98
1,757,1125,2019-02-14,155074.68,0,14,2,22,1,2.0,11.0,3,5.0,261.0,9.0,201
1,891,585,2019-05-03,48423.08,0,3,5,17,4,5.0,2.0,4,1.0,-87.0,-3.0,156
1,908,4064,2019-05-07,14976.06,0,7,5,20,4,5.0,2.0,1,1.0,-91.0,-3.0,234
0,455,3000,2020-03-31,19204.4325,1,31,3,14,3,,,1,,,,310
1,986,842,2019-03-06,9071.17,0,6,3,18,2,3.0,5.0,2,4.0,58.0,2.0,110
1,908,4072,2019-04-06,12632.96,0,6,4,21,3,4.0,3.0,5,0.0,-33.0,-1.0,234
1,757,1124,2019-10-09,16561.82,0,9,10,24,9,10.0,9.0,2,1.0,-29.0,-1.0,98
1,1095,2112,2019-12-06,7716.48,0,6,12,1,11,27.0,11.0,4,2.0,-9.0,-1.0,212
1,1001,984,2019-10-11,4516.95,0,11,10,10,10,10.0,10.0,4,3.0,-1.0,0.0,242
1,890,1627,2020-05-05,12834.36,1,5,5,19,4,,,1,,,,98
1,908,4062,2020-04-27,12841.67,1,27,4,11,4,,,0,,,,234
1,908,4070,2019-10-14,44046.41,0,14,10,28,9,10.0,10.0,0,3.0,-4.0,0.0,234
1,836,2780,2019-07-30,2874.87,0,30,7,16,7,8.0,1.0,1,1.0,-203.0,-6.0,98
1,908,4067,2019-04-20,65753.41,0,20,4,3,4,16.0,4.0,5,1.0,-4.0,0.0,234
1,1095,2116,2019-03-24,18261.04,0,24,3,15,2,29.0,3.0,6,4.0,5.0,0.0,212
1,946,221,2020-05-22,48044.1,1,22,5,7,5,,,4,,,,98
1,1001,985,2019-06-26,14630.62,0,26,6,25,6,25.0,6.0,2,1.0,-1.0,0.0,242
1,914,251,2020-03-27,18672.49,1,27,3,12,3,,,4,,,,355
1,132,1012,2019-03-17,93658.39,0,17,3,1,3,18.0,3.0,6,0.0,1.0,0.0,98
1,891,581,2020-02-15,31724.92,0,15,2,31,1,18.0,2.0,5,1.0,3.0,0.0,156
1,891,577,2020-05-17,106151.29,1,17,5,1,5,,,6,,,,156
1,638,346,2019-04-22,89729.32,0,22,4,2,4,23.0,4.0,0,1.0,1.0,0.0,201
1,724,42,2019-09-24,30469.18,0,24,9,6,9,13.0,9.0,1,4.0,-11.0,0.0,98
1,891,584,2019-03-19,30161.16,0,19,3,4,3,19.0,3.0,1,1.0,0.0,0.0,156
1,774,3537,2020-04-02,120420.37,1,2,4,18,3,,,3,,,,98
1,899,3700,2019-08-12,52204.53,0,12,8,8,7,13.0,8.0,0,1.0,1.0,0.0,832
1,757,1121,2019-10-03,36805.25,0,3,10,16,9,10.0,3.0,3,6.0,-207.0,-7.0,98
1,813,3271,2019-11-05,9898.85,0,5,11,21,10,11.0,1.0,1,4.0,-298.0,-10.0,98
1,908,4065,2020-04-20,22692.11,1,20,4,4,4,,,0,,,,234
1,908,4072,2019-04-02,5657.84,0,2,4,19,3,4.0,1.0,1,4.0,-88.0,-3.0,234
1,852,3778,2020-04-11,17391.69,1,11,4,26,3,,,5,,,,98
1,1095,2118,2020-04-16,24609.48,1,16,4,11,3,,,3,,,,212
1,852,3776,2019-07-04,9444.75,0,4,7,18,6,7.0,3.0,3,3.0,-119.0,-4.0,98
1,676,2908,2020-03-28,124959.22,1,28,3,13,3,,,5,,,,98
1,908,4063,2019-07-31,70998.74,0,31,7,13,7,26.0,7.0,2,4.0,-5.0,0.0,234
1,914,252,2019-06-27,21473.25,0,27,6,10,6,25.0,6.0,3,1.0,-2.0,0.0,355
1,806,426,2020-03-20,327.82,1,20,3,4,3,,,4,,,,98
1,633,131,2019-10-17,5644.8,0,17,10,30,9,17.0,10.0,3,3.0,0.0,0.0,98
